"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB28842",2,1e+05,"38_4_1","187.07247",21.3,"Multiple",187.07243,0.21,"Glycyl-Hydroxyproline","C7H12N2O4","188.079706882","M-H",1106412.8
"HMDB28842",2,1e+05,"177_2_50","187.07251",288.5,"Multiple",187.07243,0.43,"Glycyl-Hydroxyproline","C7H12N2O4","188.079706882","M-H",1073102.3
"HMDB28843",2,1e+05,"0_642_1","211.08370",28.5,"Multiple",211.08366,0.19,"Glycyl-Histidine","C8H12N4O3","212.09094027","M-H",1278354.2
"HMDB28864",2,1e+05,"177_2_50","243.09852",291.8,"Multiple",243.09865,0.53,"Hydroxyprolyl-Hydroxyproline","C10H16N2O5","244.105921632","M-H",261696.4
"HMDB28871",2,1e+05,"177_1_20","227.10373",293,"Multiple",227.10373,0,"Hydroxyprolyl-Proline","C10H16N2O4","228.11100701","M-H",124256.1
"HMDB28872",2,1e+05,"61_21_1","217.08290",120.2,"Multiple",217.083,0.46,"Hydroxyprolyl-Serine","C8H14N2O5","218.090271568","M-H",623823.9
"HMDB28872",2,1e+05,"0_692_1","217.08281",18.4,"Multiple",217.083,0.88,"Hydroxyprolyl-Serine","C8H14N2O5","218.090271568","M-H",1117484.1
"HMDB28885",2,1e+05,"0_642_1","211.08370",28.5,"Multiple",211.08366,0.19,"Histidinyl-Glycine","C8H12N4O3","212.09094027","M-H",1278354.2
"HMDB28903",2,1e+05,"0_862_1","245.11410",20.7,"Multiple",245.1143,0.82,"Isoleucyl-Aspartate","C10H18N2O5","246.121571696","M-H",1361267.4
"HMDB28925",2,1e+05,"0_862_1","245.11410",20.7,"Multiple",245.1143,0.82,"Leucyl-Aspartate","C10H18N2O5","246.121571696","M-H",1361267.4
"HMDB28980",2,1e+05,"25_11_1","295.11140",26.5,"Multiple",295.11219,2.68,"Methionyl-Phenylalanine","C14H20N2O3S","296.119463206","M-H",11641103.7
"HMDB28981",2,1e+05,"3_2_1","245.09722",27.6,"Multiple",245.09654,2.77,"Methionyl-Proline","C10H18N2O3S","246.103813142","M-H",5479748.5
"HMDB28985",2,1e+05,"25_36_1","311.10647",26.5,"Multiple",311.1071,2.03,"Methionyl-Tyrosine","C14H20N2O4S","312.114377828","M-H",3563070.7
"HMDB29001",2,1e+05,"25_11_1","295.11140",26.5,"Multiple",295.11219,2.68,"Phenylalanyl-Methionine","C14H20N2O3S","296.119463206","M-H",11641103.7
"HMDB29011",2,1e+05,"0_1020_1","270.15801",165.5,"Multiple",270.15716,3.15,"Prolyl-Arginine","C11H21N5O3","271.164439563","M-H",151468.6
"HMDB29012",2,1e+05,"0_749_1","228.09898",293.6,"Multiple",228.09898,0,"Prolyl-Asparagine","C9H15N3O4","229.106255983","M-H",232363.4
"HMDB29013",2,1e+05,"177_2_50","229.08295",284.4,"Multiple",229.083,0.22,"Prolyl-Aspartate","C9H14N2O5","230.090271568","M-H",434724.7
"HMDB29018",2,1e+05,"177_1_20","227.10373",293,"Multiple",227.10373,0,"Prolyl-Hydroxyproline","C10H16N2O4","228.11100701","M-H",124256.1
"HMDB29023",2,1e+05,"3_2_1","245.09722",27.6,"Multiple",245.09654,2.77,"Prolyl-Methionine","C10H18N2O3S","246.103813142","M-H",5479748.5
"HMDB29037",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Serinyl-Glutamine","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB29040",2,1e+05,"61_21_1","217.08290",120.2,"Multiple",217.083,0.46,"Serinyl-Hydroxyproline","C8H14N2O5","218.090271568","M-H",623823.9
"HMDB29040",2,1e+05,"0_692_1","217.08281",18.4,"Multiple",217.083,0.88,"Serinyl-Hydroxyproline","C8H14N2O5","218.090271568","M-H",1117484.1
"HMDB29053",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Serinyl-Gamma-glutamate","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB29056",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Threoninyl-Asparagine","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB29057",2,1e+05,"53_4_1","233.07845",24,"Multiple",233.07791,2.32,"Threoninyl-Aspartate","C8H14N2O6","234.08518619","M-H",4240644.8
"HMDB29058",2,1e+05,"3_3_1","221.05919",23.8,"Multiple",221.06015,4.34,"Threoninyl-Cysteine","C7H14N2O4S","222.067427636","M-H",16028631.6
"HMDB29094",2,1e+05,"49_4_40","389.16216",144.6,"Multiple",389.16191,0.64,"Tryptophyl-Tryptophan","C22H22N4O3","390.16919059","M-H",171262.1
"HMDB29111",2,1e+05,"25_36_1","311.10647",26.5,"Multiple",311.1071,2.03,"Tyrosyl-Methionine","C14H20N2O4S","312.114377828","M-H",3563070.7
"HMDB29145",2,1e+05,"0_169_1","260.08854",20,"Multiple",260.08881,1.04,"Gamma-glutamyl-Aspartate","C9H15N3O6","261.096085227","M-H",1534663.5
"HMDB29158",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Gamma-glutamyl-Serine","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB29165",2,1e+05,"213_1_1","127.07647",176.4,"Multiple",127.07645,0.16,"13-Diacetylpropane","C7H12O2","128.083729628","M-H",1742482
"HMDB29165",2,1e+05,"177_1_20","127.07648",293.4,"Multiple",127.07645,0.24,"13-Diacetylpropane","C7H12O2","128.083729628","M-H",554226.3
"HMDB29166",2,1e+05,"0_195_1","131.07078",195,"Multiple",131.07137,4.5,"2-Methyl-3-hydroxyvaleric acid","C6H12O3","132.07864425","M-H",4852800.2
"HMDB29166",2,1e+05,"0_196_1","131.07133",293.2,"Multiple",131.07137,0.31,"2-Methyl-3-hydroxyvaleric acid","C6H12O3","132.07864425","M-H",3485001.5
"HMDB29166",2,1e+05,"139_1_1","131.07135",26.5,"Multiple",131.07137,0.15,"2-Methyl-3-hydroxyvaleric acid","C6H12O3","132.07864425","M-H",6565752.7
"HMDB29169",2,1e+05,"177_40_1","175.06118",133.2,"Multiple",175.0612,0.11,"3-Hydroxy-2-methylglutarate","C7H12O5","176.068473494","M-H",991445.1
"HMDB29169",2,1e+05,"0_449_1","175.06120",292.4,"Multiple",175.0612,0,"3-Hydroxy-2-methylglutarate","C7H12O5","176.068473494","M-H",333764.9
"HMDB29171",2,1e+05,"88_1_1","143.03498",27.4,"Multiple",143.03498,0,"3-Hydroxyadipic acid 36-lactone","C6H8O4","144.042258744","M-H",4789346.4
"HMDB29171",2,1e+05,"177_21_1","143.03505",290.1,"Multiple",143.03498,0.49,"3-Hydroxyadipic acid 36-lactone","C6H8O4","144.042258744","M-H",1175416.5
"HMDB29187",2,1e+05,"0_634_1","209.08176",27,"Multiple",209.08193,0.81,"5-(35)-Dihydroxyphenyl-gamma-valerolactone","C11H14O4","210.089208936","M-H",4227420.7
"HMDB29188",2,1e+05,"0_242_1","140.01186",86.2,"Multiple",140.01151,2.5,"5-Hydroxymethyl-2-furanoate","C6H5O4","141.018783648","M-H",1143250
"HMDB29196",2,1e+05,"0_374_1","163.06121",27.1,"Multiple",163.0612,0.06,"D-Fucose","C6H12O5","164.068473494","M-H",1001212.7
"HMDB29203",2,1e+05,"0_73_1","465.10596",19.5,"Multiple",465.10385,4.54,"hesperetin-7-O-glucuronide","C21H22O12","466.111126168","M-H",55989.8
"HMDB29217",2,1e+05,"0_556_1","194.08232",176,"Multiple",194.08227,0.26,"Tyrosine methylester","C10H13NO3","195.089543287","M-H",276119.8
"HMDB29223",2,1e+05,"0_458_1","178.08731",113.5,"Multiple",178.08735,0.22,"alpha-Methylphenylalanine","C10H13NO2","179.094628665","M-H",653304.8
"HMDB29224",2,1e+05,"0_458_1","178.08731",113.5,"Multiple",178.08735,0.22,"N-methylphenylalanine","C10H13NO2","179.094628665","M-H",653304.8
"HMDB29226",2,1e+05,"3_7_1","221.08194",291.2,"Multiple",221.08193,0.05,"5-(3-Methoxy-4-hydroxyphenyl)-gamma-valerolactone","C12H14O4","222.089208936","M-H",460738.8
"HMDB29232",2,1e+05,"0_484_1","181.05068",25.1,"Multiple",181.05063,0.28,"3-Hydroxyphenyllactate","C9H10O4","182.057908808","M-H",7765863.9
"HMDB29233",2,1e+05,"0_634_1","209.08176",27,"Multiple",209.08193,0.81,"34-Dihydroxyphenylvaleric acid","C11H14O4","210.089208936","M-H",4227420.7
"HMDB29263",2,1e+05,"38_4_1","329.06568",21.4,"Multiple",329.06668,3.04,"37-Dimethylquercetin","C17H14O7","330.073952802","M-H",223359
"HMDB29273",2,1e+05,"0_484_1","181.05068",25.1,"Multiple",181.05063,0.28,"26-Dimethoxybenzoic acid","C9H10O4","182.057908808","M-H",7765863.9
"HMDB29282",2,1e+05,"223_4_1","282.07644",50.5,"Multiple",282.07718,2.62,"Avenanthramide 1p","C16H13NO4","283.084457909","M-H",973631.1
"HMDB29302",2,1e+05,"96_1_27","241.08620",134.6,"Multiple",241.08702,3.4,"1-Phenyl-67-dihydroxy-isochroman","C15H14O3","242.094294314","M-H",865772
"HMDB29314",2,1e+05,"177_1_20","127.07648",293.4,"Multiple",127.07645,0.24,"Isopentenyl acetate","C7H12O2","128.083729628","M-H",554226.3
"HMDB29314",2,1e+05,"213_1_1","127.07647",176.4,"Multiple",127.07645,0.16,"Isopentenyl acetate","C7H12O2","128.083729628","M-H",1742482
"HMDB29322",2,1e+05,"69_5_2","254.08159",60.7,"Multiple",254.08227,2.68,"1-Hydroxy-3-methoxy-10-methylacridone","C15H13NO3","255.089543287","M-H",475494.8
"HMDB29333",2,1e+05,"0_2581_1","604.31125",283,"Multiple",604.31406,4.65,"Amphibine H","C33H43N5O6","605.321334133","M-H",89317.7
"HMDB29333",2,1e+05,"0_2582_1","604.31542",169.3,"Multiple",604.31406,2.25,"Amphibine H","C33H43N5O6","605.321334133","M-H",7772.3
"HMDB29346",2,1e+05,"0_1288_1","315.18114",169.8,"Multiple",315.18131,0.54,"Neryl glucoside","C16H28O6","316.188588628","M-H",845394.6
"HMDB29350",2,1e+05,"8_6_16","237.18609",191.5,"Multiple",237.186,0.38,"Geranyl 3-methylbutanoate","C15H26O2","238.193280076","M-H",601273.7
"HMDB29358",2,1e+05,"9_6_1","169.12339",75.3,"Multiple",169.1234,0.06,"5Z-Octenyl acetate","C10H18O2","170.13067982","M-H",1007978.8
"HMDB29358",2,1e+05,"8_7_1","169.12343",35.4,"Multiple",169.1234,0.18,"5Z-Octenyl acetate","C10H18O2","170.13067982","M-H",5334363.5
"HMDB29358",2,1e+05,"177_1_20","169.12349",293.7,"Multiple",169.1234,0.53,"5Z-Octenyl acetate","C10H18O2","170.13067982","M-H",389216
"HMDB29362",2,1e+05,"49_12_1","307.17540",145.1,"Unique",307.17623,2.7,"(R)-1-O-b-D-glucopyranosyl-13-octanediol","C14H28O7","308.18350325","M-H",487037.1
"HMDB29369",2,1e+05,"39_3_57","314.12277",137,"Multiple",314.12184,2.96,"Neosaxitoxin","C10H17N7O5","315.129116689","M-H",831974
"HMDB29387",2,1e+05,"0_54_1","100.04046",291.7,"Multiple",100.0404,0.6,"L-3-Aminodihydro-2(3H)-furanone","C4H7NO2","101.047678473","M-H",235221.2
"HMDB29388",2,1e+05,"0_643_1","211.13393",172,"Multiple",211.13397,0.19,"Cucurbic acid","C12H20O3","212.141244506","M-H",2494752.8
"HMDB29388",2,1e+05,"64_5_1","211.13393",83,"Multiple",211.13397,0.19,"Cucurbic acid","C12H20O3","212.141244506","M-H",532024.4
"HMDB29388",2,1e+05,"177_1_20","211.13395",291.8,"Multiple",211.13397,0.09,"Cucurbic acid","C12H20O3","212.141244506","M-H",537181.4
"HMDB29402",2,1e+05,"0_448_1","175.03605",20.8,"Multiple",175.03605,0,"L-2-Amino-3-(oxalylamino)propanoic acid","C5H8N2O5","176.043321376","M-H",1378620.9
"HMDB29403",2,1e+05,"0_950_1","259.09345",20.5,"Multiple",259.09356,0.42,"Oxypinnatanine","C10H16N2O6","260.100836254","M-H",748562.1
"HMDB29404",2,1e+05,"209_1_1","333.09235",26.6,"Multiple",333.09395,4.8,"(S)-a-Amino-25-dihydro-5-oxo-4-isoxazolepropanoic acid N2-glucoside","C12H18N2O9","334.101230184","M-H",10877823.6
"HMDB29414",2,1e+05,"0_571_1","198.04080",294.3,"Multiple",198.0408,0,"(S)-alpha-Amino-4-carboxy-3-furanpropanoic acid","C8H9NO5","199.048072403","M-H",237001
"HMDB29416",2,1e+05,"0_526_2","187.12000",58.5,"Multiple",187.12005,0.27,"L-Targinine","C7H16N4O2","188.127325776","M-H",4666630.4
"HMDB29418",2,1e+05,"0_798_1","236.02344",20.8,"Unique",236.02343,0.04,"S-Cysteinosuccinic acid","C7H11NO6S","237.030707779","M-H",1495031
"HMDB29423",2,1e+05,"61_2_1","160.06148",22,"Multiple",160.06153,0.31,"Acetylhomoserine","C6H11NO4","161.068807845","M-H",6282647.1
"HMDB29425",2,1e+05,"83_5_1","144.06659",24.3,"Multiple",144.06662,0.21,"L-cis-4-(Hydroxymethyl)-2-pyrrolidinecarboxylic acid","C6H11NO3","145.073893223","M-H",987190.2
"HMDB29426",2,1e+05,"83_5_1","144.06659",24.3,"Multiple",144.06662,0.21,"L-trans-5-Hydroxy-2-piperidinecarboxylic acid","C6H11NO3","145.073893223","M-H",987190.2
"HMDB29436",2,1e+05,"177_2_50","201.05169",289.8,"Unique",201.0517,0.05,"Penmacric acid","C7H10N2O5","202.05897144","M-H",523908.3
"HMDB29439",2,1e+05,"177_2_50","243.09852",291.8,"Multiple",243.09865,0.53,"(2S4S)-Pinnatanine","C10H16N2O5","244.105921632","M-H",261696.4
"HMDB29445",2,1e+05,"25_11_1","253.08240",26.9,"Multiple",253.083,2.37,"L-Agaridoxin","C11H14N2O5","254.090271568","M-H",12833616.5
"HMDB29453",2,1e+05,"38_1_21","915.53634",237.5,"Multiple",915.53228,4.43,"Maduramicin","C47H80O17","916.539551134","M-H",194088.7
"HMDB29456",2,1e+05,"0_486_1","181.08702",67.1,"Multiple",181.08702,0,"Amyl 2-furoate","C10H14O3","182.094294314","M-H",425394.1
"HMDB29456",2,1e+05,"0_487_1","181.08706",294.8,"Multiple",181.08702,0.22,"Amyl 2-furoate","C10H14O3","182.094294314","M-H",207193.5
"HMDB29470",2,1e+05,"3_7_1","221.08194",291.2,"Multiple",221.08193,0.05,"Isodillapiole","C12H14O4","222.089208936","M-H",460738.8
"HMDB29475",2,1e+05,"63_1_2","347.22173",228.2,"Multiple",347.22278,3.02,"10-Gingerdione","C21H32O4","348.230059512","M-H",5093565.7
"HMDB29475",2,1e+05,"0_1432_1","347.22239",29.3,"Multiple",347.22278,1.12,"10-Gingerdione","C21H32O4","348.230059512","M-H",460349.5
"HMDB29487",2,1e+05,"177_1_20","113.06086",292.6,"Multiple",113.0608,0.53,"Allyl propionate","C6H10O2","114.068079564","M-H",646164.2
"HMDB29487",2,1e+05,"0_106_1","113.06086",172.1,"Multiple",113.0608,0.53,"Allyl propionate","C6H10O2","114.068079564","M-H",2021814.2
"HMDB29509",2,1e+05,"0_1593_1","379.15605",151.7,"Multiple",379.1551,2.51,"Garcinone A","C23H24O5","380.162373878","M-H",333371.3
"HMDB29524",2,1e+05,"227_3_2","327.16039",70.6,"Multiple",327.16018,0.64,"5-Hydroxy-7-(4-hydroxy-3-methoxyphenyl)-1-phenyl-3-heptanone","C20H24O4","328.167459256","M-H",2161019
"HMDB29532",2,1e+05,"0_1388_27","407.18824",167.8,"Multiple",407.1864,4.52,"3-Hydroxyglabrol","C25H28O5","408.193674006","M-H",176414.4
"HMDB29552",2,1e+05,"0_663_1","213.18593",203.1,"Multiple",213.186,0.33,"Ethyl undecanoate","C13H26O2","214.193280076","M-H",6597010.4
"HMDB29552",2,1e+05,"0_662_1","213.18588",295,"Multiple",213.186,0.56,"Ethyl undecanoate","C13H26O2","214.193280076","M-H",1407444.8
"HMDB29553",2,1e+05,"0_660_1","213.09200",74.8,"Multiple",213.0921,0.47,"(E)-2-(24-Hexadiynylidene)-16-dioxaspiro45dec-3-ene","C14H14O2","214.099379692","M-H",636995.9
"HMDB29553",2,1e+05,"0_661_1","213.09212",180.7,"Multiple",213.0921,0.09,"(E)-2-(24-Hexadiynylidene)-16-dioxaspiro45dec-3-ene","C14H14O2","214.099379692","M-H",1538912.1
"HMDB29557",2,1e+05,"0_251_1","141.12855",191.1,"Multiple",141.12849,0.43,"Dihydroisophorol","C9H18O","142.135765198","M-H",1456457.3
"HMDB29557",2,1e+05,"0_252_1","141.12857",293.1,"Multiple",141.12849,0.57,"Dihydroisophorol","C9H18O","142.135765198","M-H",338981.9
"HMDB29571",2,1e+05,"61_2_1","96.96200",19.9,"Unique",96.96173,2.78,"12-Dichloroethane","C2H4Cl2","97.969005542","M-H",1463157
"HMDB29574",2,1e+05,"0_182_1","127.11283",177,"Multiple",127.11284,0.08,"25-Diethyltetrahydrofuran","C8H16O","128.120115134","M-H",902895
"HMDB29574",2,1e+05,"177_1_20","127.11283",292.5,"Multiple",127.11284,0.08,"25-Diethyltetrahydrofuran","C8H16O","128.120115134","M-H",400849.8
"HMDB29576",2,1e+05,"0_210_1","133.05065",177.1,"Multiple",133.05063,0.15,"23-Dihydroxy-2-methylbutanoic acid","C5H10O4","134.057908808","M-H",1247102.7
"HMDB29576",2,1e+05,"0_211_1","133.05067",18.7,"Multiple",133.05063,0.3,"23-Dihydroxy-2-methylbutanoic acid","C5H10O4","134.057908808","M-H",2686532.2
"HMDB29576",2,1e+05,"177_17_1","133.05069",292.6,"Multiple",133.05063,0.45,"23-Dihydroxy-2-methylbutanoic acid","C5H10O4","134.057908808","M-H",386990.5
"HMDB29581",2,1e+05,"0_87_1","111.04517",137.9,"Multiple",111.04515,0.18,"(2E4E)-24-Hexadienoic acid","C6H8O2","112.0524295","M-H",670034
"HMDB29581",2,1e+05,"0_88_1","111.04519",293.3,"Multiple",111.04515,0.36,"(2E4E)-24-Hexadienoic acid","C6H8O2","112.0524295","M-H",264694
"HMDB29582",2,1e+05,"0_165_1","125.06081",294,"Multiple",125.0608,0.08,"Methyl sorbate","C7H10O2","126.068079564","M-H",198193.5
"HMDB29585",2,1e+05,"58_4_23","197.15474",193.4,"Multiple",197.1547,0.2,"Methyl 10-undecenoate","C12H22O2","198.161979948","M-H",952203.7
"HMDB29592",2,1e+05,"11_13_1","217.07176",114.4,"Unique",217.07176,0,"Triacetin","C9H14O6","218.07903818","M-H",567026.3
"HMDB29604",2,1e+05,"0_912_1","253.18085",197,"Multiple",253.18092,0.28,"Lubiminol","C15H26O3","254.188194698","M-H",783679.8
"HMDB29609",2,1e+05,"0_44_1","97.02952",292.4,"Multiple",97.0295,0.21,"5-Methyl-2(3H)-furanone","C5H6O2","98.036779436","M-H",299128.5
"HMDB29610",2,1e+05,"177_1_20","155.03502",291.8,"Multiple",155.03498,0.26,"Ascladiol","C7H8O4","156.042258744","M-H",331243.7
"HMDB29615",2,1e+05,"0_54_1","100.04046",291.7,"Multiple",100.0404,0.6,"(S)-2-Azetidinecarboxylic acid","C4H7NO2","101.047678473","M-H",235221.2
"HMDB29618",2,1e+05,"0_2166_1","503.26296",155.4,"Multiple",503.26504,4.13,"Macrophorin D","C28H40O8","504.272318256","M-H",140274.6
"HMDB29639",2,1e+05,"0_212_1","133.06591",180.6,"Multiple",133.06589,0.15,"(4-Methylphenyl)acetaldehyde","C9H10O","134.073164942","M-H",501077.5
"HMDB29644",2,1e+05,"61_14_1","167.03496",293,"Multiple",167.03498,0.12,"246-Trihydroxyacetophenone","C8H8O4","168.042258744","M-H",231775.3
"HMDB29646",2,1e+05,"0_484_1","181.05068",25.1,"Multiple",181.05063,0.28,"26-Dihydroxy-4-methoxyacetophenone","C9H10O4","182.057908808","M-H",7765863.9
"HMDB29649",2,1e+05,"0_403_1","169.01422",292.7,"Multiple",169.01425,0.18,"246-Trihydroxybenzoic acid","C7H6O5","170.021523302","M-H",250861.4
"HMDB29653",2,1e+05,"0_13_17","163.11283",194.4,"Multiple",163.11284,0.06,"1-(1-Methoxy-1-methylethyl)-4-methylbenzene","C11H16O","164.120115134","M-H",269503.1
"HMDB29657",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"24-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29658",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"23-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29659",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"24-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29660",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"26-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29661",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"34-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29662",2,1e+05,"3_3_2","151.04005",51.1,"Multiple",151.04007,0.13,"35-Dihydroxyacetophenone","C8H8O3","152.047344122","M-H",4548644.9
"HMDB29666",2,1e+05,"0_308_1","153.01935",290.5,"Multiple",153.01933,0.13,"24-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",485284.6
"HMDB29666",2,1e+05,"0_307_1","153.01933",23.8,"Multiple",153.01933,0,"24-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",8968404.1
"HMDB29670",2,1e+05,"177_1_11","223.13407",168.2,"Multiple",223.13397,0.45,"Epoxyeremopetasinorol","C13H20O3","224.141244506","M-H",2486876.6
"HMDB29670",2,1e+05,"227_1_1","223.13396",74.2,"Multiple",223.13397,0.04,"Epoxyeremopetasinorol","C13H20O3","224.141244506","M-H",570310.5
"HMDB29673",2,1e+05,"61_14_1","167.03496",293,"Multiple",167.03498,0.12,"26-Dimethoxy-14-benzoquinone","C8H8O4","168.042258744","M-H",231775.3
"HMDB29680",2,1e+05,"53_3_1","167.07136",295.3,"Multiple",167.07137,0.06,"26-Dimethoxy-4-methylphenol","C9H12O3","168.07864425","M-H",242423.1
"HMDB29683",2,1e+05,"121_3_3","347.25930",198.4,"Multiple",347.25917,0.37,"2-Hydroxy-6-pentadecylbenzoic acid","C22H36O3","348.266445018","M-H",2491269.2
"HMDB29685",2,1e+05,"3_3_17","179.07147",141.9,"Multiple",179.07137,0.56,"4-Ethoxy-3-methoxybenzaldehyde","C10H12O3","180.07864425","M-H",548346.3
"HMDB29691",2,1e+05,"0_385_1","165.09208",28.4,"Multiple",165.0921,0.12,"Wine lactone","C10H14O2","166.099379692","M-H",15696640.7
"HMDB29697",2,1e+05,"0_212_1","133.06591",180.6,"Multiple",133.06589,0.15,"Cinnamyl alcohol","C9H10O","134.073164942","M-H",501077.5
"HMDB29698",2,1e+05,"0_212_1","133.06591",180.6,"Multiple",133.06589,0.15,"trans-Cinnamyl alcohol","C9H10O","134.073164942","M-H",501077.5
"HMDB29703",2,1e+05,"20_1_1","150.05605",29.5,"Multiple",150.05605,0,"Methyl 2-aminobenzoate","C8H9NO2","151.063328537","M-H",4687605.7
"HMDB29736",2,1e+05,"0_164_1","125.03562",124.9,"Multiple",125.03565,0.24,"1H-Imidazole-1-acetic acid","C5H6N2O2","126.042927446","M-H",565983.9
"HMDB29736",2,1e+05,"177_2_50","125.03567",292.3,"Multiple",125.03565,0.16,"1H-Imidazole-1-acetic acid","C5H6N2O2","126.042927446","M-H",388787.8
"HMDB29737",2,1e+05,"83_4_45","144.04545",251.8,"Multiple",144.04549,0.28,"1H-Indole-3-carboxaldehyde","C9H7NO","145.052763851","M-H",1586844.1
"HMDB29737",2,1e+05,"0_266_1","144.04549",38.8,"Multiple",144.04549,0,"1H-Indole-3-carboxaldehyde","C9H7NO","145.052763851","M-H",3444613.7
"HMDB29750",2,1e+05,"0_163_1","125.02441",125,"Multiple",125.02442,0.08,"Methyl 2-furoate","C6H6O3","126.031694058","M-H",541642.4
"HMDB29750",2,1e+05,"177_1_20","125.02443",290.4,"Multiple",125.02442,0.08,"Methyl 2-furoate","C6H6O3","126.031694058","M-H",702782.7
"HMDB29756",2,1e+05,"177_2_50","229.08295",284.4,"Multiple",229.083,0.22,"(1R2S3R)-2-Acetyl-4(5)-(1234-tetrahydroxybutyl)imidazole","C9H14N2O5","230.090271568","M-H",434724.7
"HMDB29760",2,1e+05,"0_418_1","171.13906",146.3,"Multiple",171.13905,0.06,"11-Diethoxy-2-hexene","C10H20O2","172.146329884","M-H",10731666.8
"HMDB29761",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"Ethyl ()-2-methyl-4-pentenoate","C8H14O2","142.099379692","M-H",2802687.8
"HMDB29762",2,1e+05,"0_119_1","115.07645",27.4,"Multiple",115.07645,0,"Methyl (S)-2-Methylbutanoate","C6H12O2","116.083729628","M-H",8431230.3
"HMDB29763",2,1e+05,"58_4_23","197.15474",193.4,"Multiple",197.1547,0.2,"Allyl nonanoate","C12H22O2","198.161979948","M-H",952203.7
"HMDB29765",2,1e+05,"0_820_1","239.20165",142.2,"Multiple",239.20165,0,"9-Pentadecenoic acid","C15H28O2","240.20893014","M-H",845330.2
"HMDB29765",2,1e+05,"63_2_4","239.20162",215.5,"Multiple",239.20165,0.13,"9-Pentadecenoic acid","C15H28O2","240.20893014","M-H",2168730.2
"HMDB29765",2,1e+05,"0_821_1","239.20165",294.4,"Multiple",239.20165,0,"9-Pentadecenoic acid","C15H28O2","240.20893014","M-H",246695.3
"HMDB29771",2,1e+05,"91_6_19","519.24399",248.8,"Multiple",519.2447,1.37,"78-Dihydrovomifoliol 9-apiosyl-(1-6)-glucoside","C24H40O12","520.251976744","M-H",276540.1
"HMDB29777",2,1e+05,"63_1_4","327.14473",251.4,"Multiple",327.14493,0.61,"Cymorcin monoglucoside","C16H24O7","328.152203122","M-H",614872.2
"HMDB29796",2,1e+05,"63_2_1","295.22773",172.9,"Multiple",295.22787,0.47,"(Z)-13-Oxo-9-octadecenoic acid","C18H32O3","296.23514489","M-H",8229561.8
"HMDB29796",2,1e+05,"25_32_1","295.22785",292.8,"Multiple",295.22787,0.07,"(Z)-13-Oxo-9-octadecenoic acid","C18H32O3","296.23514489","M-H",304040.6
"HMDB29797",2,1e+05,"8_6_17","323.25910",199.6,"Multiple",323.25917,0.22,"(Z)-15-Oxo-11-eicosenoic acid","C20H36O3","324.266445018","M-H",1048128.6
